,end station name,end station id,end station latitude,end station longitude,count
1241,Willis Ave & Bruckner Blvd,3921,40.805701,-73.925177,2961
1242,Willis Ave & E 137 St,3989,40.808384,-73.923604,3166
1243,Willis Ave & E 141 St,3929,40.81093,-73.921606,2610
1244,Willis Ave & E 143 St,3958,40.812299,-73.92037,1175
1245,Willoughby Ave & Hall St,244,40.69196035,-73.96536851,12814
1246,Willoughby Ave & Myrtle Ave,3820,40.69757,-73.93098,7422
1247,Willoughby Ave & Myrtle Ave [temporarily removed],3820,40.69757,-73.93098,771
1248,Willoughby Ave & Onderdonk Ave,3880,40.7098,-73.91727,1811
1249,Willoughby Ave & Tompkins Ave,3060,40.69425403,-73.94626915,9858
1250,Willoughby Ave & Walworth St,373,40.69331716,-73.95381995,11325
1251,Willoughby Ave & Wyckoff Ave,3760,40.705614,-73.92153,6000
1252,Willoughby St & Ashland Pl,3917,40.69178,-73.97877,5340
1253,Willoughby St & Fleet St,239,40.69196566,-73.9813018,18027
1254,Willow Ave & E 133 St,3939,40.800933,-73.913863,3830
1255,Wilson Ave & Moffat St,3866,40.68906,-73.90506,2661
1256,Wilson Ave & Troutman St,3860,40.70166,-73.92754,5948
1257,Withers St & Kingsland Ave,3817,40.71773,-73.94051,4478
1258,Wolcott St & Dwight St,3340,40.6753274,-74.0100698,1863
1259,Woodward Ave & Harman St,3888,40.70793,-73.91092,2021
1260,Wyckoff Av & Jefferson St,3763,40.707165,-73.923711,6364
1261,Wyckoff Av & Stanhope St,3780,40.703545,-73.917775,7022
1262,Wyckoff St & Bond St,3720,40.68461653897949,-73.98721285164356,342
1263,Wyckoff St & Nevins St,3911,40.683426,-73.984275,8418
1264,Wythe Ave & Metropolitan Ave,2002,40.716887,-73.963198,34995
1265,Yankee Ferry Terminal,3182,40.686931,-74.016966,7679
1266,York St,3481,40.71649,-74.04105,1
