start_station_name,count,start_station_id,start_lat,start_lng
St. Ann's Ave & E 144 St,2455,7755.03,40.811112,-73.914932
St. Nicholas Ave & W 126 St,31108,7756.1,40.811432,-73.951877
St. Nicholas Ave & W 155 St,3246,8085.05,40.830663,-73.941323
St. Nicholas Ave & W 157 St,3413,8085.09,40.832314,-73.94102
St. Nicholas Terrace & Convent Ave,3734,7937.15,40.821294,-73.947868
Stagg St & Morgan Ave,6470,5170.01,40.710681,-73.93372
Stagg St & Union Ave,28439,5117.05,40.70877,-73.950952
Stanhope St & Fairview Ave,5041,5146.03,40.70998,-73.91116
Stanton St & Chrystie St,45871,5523.02,40.722293,-73.991475
Stanton St & Mangin St,21690,5326.06,40.717821,-73.976289
Stanton St & Norfolk St,55091,5445.07,40.720747,-73.986274
State St & Smith St,19471,4565.06,40.689269,-73.989128
Station demo,35,SYS052,40.604017,-74.019709
Steinway St & 19 Ave,1198,7220.01,40.778089,-73.899558
Steinway St & 21 Ave,3817,7137.04,40.774798,-73.903787
Steinway St & 23 Ave,4299,7009.02,40.771393,-73.907743
Steinway St & 28 Ave,11112,6915.02,40.765625,-73.913669
Steinway St & Broadway,16948,6711.13,40.759057,-73.918975
Steinway St & Ditmars Blvd,2872,7074.01,40.772717,-73.906127
Stephen St & Seneca Ave,1068,4798.1,40.6988,-73.9007
Sterling Pl & 5 Ave,115,4208.01,40.67897007,-73.97855267
Sterling Pl & Bedford Ave,18233,3993.03,40.672695,-73.954131
Sterling St & Bedford Ave,10139,3665.06,40.662705,-73.956911
Stewart Ave & Johnson Ave,3985,5123.07,40.70869,-73.92587
Stockholm St & Wilson Ave,10753,4824.03,40.699304,-73.923044
Stuyvesant Walk & 1 Av Loop,4270,5854.1,40.73234,-73.978984
Suffolk St & Stanton St,45940,5445.02,40.720664,-73.985179
Sullivan Pl & Bedford Ave,3788,3736.04,40.66424,-73.957468
Sullivan Pl & Franklin Ave,17315,3704.08,40.664079,-73.960251
Sullivan St & Washington Sq,45203,5721.01,40.730477,-73.99906
Sunken Meadow Comfort Station,5875,7571.01,40.79558,-73.91906
Suydam St & Broadway,11936,4689.03,40.69544,-73.93223
Suydam St & Knickerbocker Ave,13921,4939.07,40.702013,-73.923769
Suydam St & St. Nicholas Ave,3347,5043.06,40.70636,-73.91945
Thompson St & Bleecker St,45733,5721.07,40.7284,-73.999687
Throop Ave & Myrtle Ave,8401,4697.01,40.696229,-73.94371
Tiebout Ave & E 184 St,926,8510.02,40.858498,-73.89637
Tiebout Ave & E Fordham Road,3102,8546.06,40.861915,-73.894831
Tinton Ave & E 165 St,2077,7991.01,40.824796,-73.90242
Tompkins Ave & Hopkins St,8399,4850.04,40.699576,-73.947084
Townsend Ave & E 175 St,1261,8323.05,40.84741,-73.911359
Underhill Ave & Lincoln Pl,17201,4042.08,40.674012,-73.967146
Underhill Ave & Pacific St,16594,4231.04,40.680483,-73.964679
Union Ave & E 169 St,1491,8064.03,40.82995,-73.898802
Union Ave & Jackson St,14304,5300.06,40.716075,-73.952029
Union Ave & N 12 St,31769,5411.07,40.71924,-73.95242
Union Ave & Wallabout St,8953,4818.03,40.700295,-73.950322
Union St & 4 Ave,16687,4175.15,40.677274,-73.98282
Union St & Bedford Ave,9686,3879.04,40.669178,-73.955416
Union St & Nevins St,10473,4143.03,40.679097,-73.987654
University Ave & Brandt Pl,1689,8366.07,40.848354,-73.918389
University Ave & Macombs Rd,1539,8344.09,40.84964,-73.91612
University Ave & W 168 St,1269,8183.02,40.838706,-73.927034
University Ave & W Burnside Ave,836,8462.09,40.85501,-73.910751
University Pl & E 14 St,91911,5905.14,40.734814,-73.992085
University Pl & E 8 St,56940,5755.14,40.731437,-73.994903
Valentine Ave & E 183 St,1002,8472.06,40.856987,-73.898237
Van Brunt St & Van Dyke St,9264,4095.1,40.675832,-74.014726
Van Brunt St & Wolcott St,9508,4095.03,40.677342,-74.01275
Van Buren St & Broadway,5583,4568.01,40.692,-73.92617
Van Sinderen Ave & Truxton St,5343,4161.01,40.6786,-73.90369
Vernon Blvd & 10 St,10047,6937.07,40.767186,-73.937355
Vernon Blvd & 30 Rd,9186,7003.03,40.770845,-73.934171
Vernon Blvd & 31 Ave,8574,7003.06,40.769247,-73.93545
Vernon Blvd & 41 Rd,7599,6514.08,40.755243,-73.948567
Vernon Blvd & 47 Rd,12762,6212.08,40.744906,-73.953457
Vernon Blvd & 50 Ave,25443,6170.02,40.742327,-73.954117
Verona Pl & Fulton St,11615,4124.04,40.680356,-73.947679
Vesey Pl & River Terrace,61372,5297.02,40.715337,-74.016583
Vesey St & Church St,15627,5216.06,40.71221958,-74.0104723
W 10 St & Washington St,28839,5847.06,40.733424,-74.008515
W 100 St & Broadway,40084,7580.01,40.797372,-73.970411
W 100 St & Manhattan Ave,33273,7538.14,40.795,-73.9645
W 104 St & Amsterdam Ave,19869,7610.13,40.799041,-73.966494
W 106 St & Amsterdam Ave,22638,7634.01,40.800836,-73.966449
W 106 St & Central Park West,34855,7606.01,40.798185,-73.96059
W 107 St & Columbus Ave,16032,7619.05,40.799756,-73.962112
W 11 St & 6 Ave,43588,5914.03,40.735324,-73.998004
W 110 St & Amsterdam Ave,28131,7646.04,40.802692,-73.96295
W 113 St & Broadway,22609,7713.01,40.805973,-73.964928
W 116 St & Amsterdam Ave,20125,7692.11,40.806758,-73.960708
W 116 St & Broadway,18956,7713.11,40.8082,-73.9641
W 120 St & Claremont Ave,12331,7745.07,40.810949,-73.9634
W 129 St & Convent Ave,5747,7818.17,40.814394,-73.953247
W 13 St & 5 Ave,54899,5947.04,40.735445,-73.99431
W 13 St & 7 Ave,52987,6030.04,40.737815,-73.999946
W 133 St & 12 Ave,6711,7925.04,40.820003,-73.959089
W 135 St & Lenox Terrace Pl,8406,7832.04,40.813619,-73.939336
W 140 St & Riverside Dr,2992,7981.27,40.824013,-73.954743
W 144 St & Adam Clayton Powell Blvd,5827,7932.1,40.820877,-73.939249
W 145 St & Amsterdam Ave,8086,7997.08,40.825244,-73.947257
W 146 St & Broadway,8374,8018.09,40.826969,-73.949738
W 147 St & Adam Clayton Powell Blvd,6212,7971.07,40.82281,-73.937413
W 148 St & Amsterdam Ave,5911,8033.09,40.827075,-73.945909
W 15 St & 10 Ave,31617,6115.09,40.742753,-74.007473
W 15 St & 6 Ave,66747,5989.02,40.738046,-73.99643
W 15 St & 7 Ave,59042,6030.06,40.739355,-73.999317
W 155 St & Frederick Douglass Blvd,4670,8065.13,40.82923,-73.936996
W 159 St & Edgecombe Ave,1621,8119.05,40.833303,-73.939326
W 16 St & The High Line,52302,6233.05,40.743349,-74.006817
W 160 St & St. Nicholas Ave,4539,8138.07,40.834468,-73.939865
W 163 St & Edgecombe Ave,2250,8153.1,40.835798,-73.937496
W 163 St & Riverside Dr,2932,8210.01,40.839278,-73.945446
W 165 St & Fort Washington Ave,5572,8226.05,40.84004,-73.942939
W 167 St & St. Nicholas Ave,870,8206.05,40.840124,-73.93949
W 168th S & Fort Washington Ave,4439,8226.07,40.84210236,-73.94223958
W 169 St & Fort Washington Ave,8028,8282.13,40.842842,-73.942125
W 17 St & 8 Ave,42212,6148.02,40.741776,-74.001497
W 170 St & University Ave,2981,8254.01,40.84207,-73.926075
W 171 St & St. Nicholas Ave,3834,8262.07,40.842941,-73.938631
W 176 St & Montgomery Ave,689,8366.06,40.849629,-73.919205
W 18 St & 6 Ave,64654,6064.08,40.739713,-73.994564
W 18 St & 9 Ave,18680,6190.03,40.743533,-74.003675
W 180 St & Ft Washington Ave,6654,8358.03,40.849972,-73.938423
W 181 St & Riverside Dr,9049,8381.04,40.85168,-73.94186
W 186 St & St. Nicholas Ave,2338,8416.1,40.852253,-73.931308
W 190 St & Broadway,2912,8474.02,40.856487,-73.93297
W 190 St & St. Nicholas Ave,3014,8453.14,40.854788,-73.929513
W 192 St & University Ave,792,8639.01,40.866899,-73.901942
W 20 St & 10 Ave,68987,6306.01,40.745686,-74.005141
W 20 St & 7 Ave,65410,6182.02,40.742388,-73.997262
W 20 St & 8 Ave,57249,6224.05,40.743453,-74.00004
W 204 St & Nagle Ave,2076,8579.03,40.863211,-73.920827
W 204 St & Vermilyea Ave,2633,8632.07,40.866141,-73.922648
W 21 St & 6 Ave,128792,6140.05,40.741739,-73.994155
W 212 St & 10 Ave,866,8647.07,40.867658,-73.916757
W 218 St & Broadway,1907,8715.06,40.87139,-73.914318
W 218 St & Indian Rd,1641,8732.04,40.873054,-73.918371
W 22 St & 10 Ave,72346,6306.06,40.746919,-74.004518
W 22 St & 8 Ave,67523,6224.03,40.744751,-73.999153
W 225 St & Exterior St,1916,8711.02,40.873265,-73.906646
W 24 St & 7 Ave,81985,6257.03,40.744876,-73.995299
W 25 St & 6 Ave,61476,6215.04,40.743954,-73.991449
W 26 St & 10 Ave,43100,6382.05,40.749717,-74.00295
W 26 St & 8 Ave,68314,6297.02,40.747348,-73.997235
W 27 St & 7 Ave,69098,6247.06,40.746647,-73.993915
W 29 St & 9 Ave,46274,6416.06,40.750072,-73.998392
W 30 St & 10 Ave,78836,6459.07,40.752694,-74.002353
W 31 St & 7 Ave,68148,6331.01,40.749156,-73.9916
W 33 St & 7 Ave,69535,6407.07,40.750199,-73.99093
W 34 St & 11 Ave,76846,6578.01,40.755941,-74.002116
W 35 St & 9 Ave,34234,6569.09,40.754145,-73.996088
W 35 St & Dyer Ave,30773,6569.08,40.754692,-73.997402
W 36 St & 7 Ave,27809,6483.06,40.752149,-73.989539
W 36 St & 9 Ave,37938,6569.07,40.754623,-73.995167
W 37 St & 10 Ave,49305,6611.02,40.756603,-73.9979
W 37 St & 5 Ave,38230,6398.06,40.75038,-73.983389
W 4 St & 7 Ave S,80672,5880.02,40.734011,-74.002938
W 40 St & 5 Ave,15736,6474.02,40.752269,-73.982079
W 41 St & 8 Ave,80092,6602.03,40.756405,-73.990026
W 42 St & 6 Ave,60995,6517.08,40.75492,-73.98455
W 42 St & 8 Ave,48344,6602.05,40.75757,-73.990985
W 42 St & Dyer Ave,38396,6644.07,40.758984,-73.993799
W 43 St & 10 Ave,71679,6756.01,40.760094,-73.994618
W 44 St & 11 Ave,53333,6756.05,40.762009,-73.996975
W 44 St & 5 Ave,44071,6551.02,40.755002,-73.980144
W 45 St & 8 Ave,59463,6676.02,40.759291,-73.988596
W 46 St & 11 Ave,32159,6795.01,40.763414,-73.996674
W 47 St & 10 Ave,53684,6824.07,40.762698,-73.993012
W 47 St & 6 Ave,29420,6667.04,40.758397,-73.98255
W 48 St &  Rockefeller Plaza,487,6626.11,40.75776935,-73.9792943
W 48 St & Rockefeller Plaza,23204,6667.1,40.757936,-73.979602
W 49 St & 8 Ave,66972,6747.06,40.762272,-73.987882
W 50 St & 10 Ave,31857,6890.06,40.764734,-73.991943
W 50 St & 9 Ave,38086,6854.05,40.763604,-73.989179
W 51 St & 6 Ave,36202,6740.1,40.760659,-73.98042
W 51 St & Rockefeller Plaza,25246,6700.14,40.759699,-73.978081
W 52 St & 11 Ave,35316,6926.01,40.767272,-73.993928
W 52 St & 6 Ave,29143,6740.01,40.76133,-73.97982
W 53 St & 10 Ave,44493,6890.01,40.766696,-73.990617
W 54 St & 11 Ave,48821,6955.05,40.768333,-73.992573
W 54 St & 9 Ave,50367,6920.03,40.765849,-73.986905
W 55 St & 6 Ave,57223,6809.09,40.763189,-73.978434
W 56 St & 10 Ave,33142,6955.01,40.768254,-73.988639
W 59 St & 10 Ave,56480,7023.04,40.770513,-73.988038
W 63 St & Broadway,74559,7052.01,40.771638,-73.982614
W 64 St & Thelonious Monk Circle,40842,7123.04,40.77516,-73.989187
W 67 St & Broadway,43945,7116.04,40.774925,-73.982665
W 70 St & Amsterdam Ave,53759,7207.08,40.77748,-73.982885
W 74 St & Columbus Ave,21050,7230.1,40.778566,-73.977549
W 76 St & Columbus Ave,38805,7281.09,40.780183,-73.977285
W 78 St & Amsterdam Ave,9797,7311.1,40.782536,-73.979085
W 82 St & Central Park West,27818,7304.08,40.78275,-73.97137
W 84 St & Broadway,32821,7409.08,40.786794,-73.977112
W 84 St & Columbus Ave,39027,7382.04,40.784999,-73.972834
W 87 St & Amsterdam Ave,28216,7458.03,40.78839,-73.9747
W 87 St & West End Ave,27976,7484.05,40.789622,-73.97757
W 89 St & Columbus Ave,35903,7432.09,40.788221,-73.970415
W 90 St & Amsterdam Ave,21242,7432.04,40.790179,-73.972889
W 92 St & Broadway,23235,7502.01,40.7921,-73.9739
W 95 St & Broadway,32578,7541.01,40.79377,-73.971888
W Broadway & Spring St,38837,5569.06,40.724946,-74.001658
W Broadway & W Houston St,31742,5644.05,40.726378,-74.000472
W Burnside Ave & University Ave,1277,8425.01,40.853686,-73.912498
W Fordham Rd & Loring Pl N,1754,8590.01,40.86295,-73.90741
W Mosholu Pkwy S & Sedgwick Ave,1768,8841.03,40.88226,-73.88702
W Tremont Ave & Grand Ave,1067,8384.03,40.850036,-73.912785
W Tremont Ave & Montgomery Ave,1449,8407.03,40.851788,-73.916418
Wadsworth Ave & W 175 St,4216,8299.03,40.846052,-73.937648
Wadsworth Ave & W 179 St,7453,8336.02,40.848467,-73.936064
Wales Ave & E 147 St,1362,7751.05,40.811314,-73.907729
Wall St & South St,15336,4953.01,40.70437,-74.00637
Walnut Ave & E 136 St,1174,7639.06,40.801657,-73.909513
Walton Ave & E 153 St,2045,7945.07,40.822351,-73.926907
Walton Ave & E 168 St,2755,8179.03,40.83649,-73.918316
Walton Ave & E 171 St,2462,8249.1,40.840683,-73.915073
Walton Ave & E 183 St,1373,8514.05,40.858472,-73.90266
Wards Meadow Comfort Station,14699,7327.01,40.78294,-73.93077
Warren St & Court St,12513,4413.08,40.686371,-73.993833
Warren St & Smith St,12022,4371.01,40.685424,-73.991277
Warren St & W Broadway,24562,5288.09,40.714739,-74.009106
Washington Ave & E 163 St,4282,7995.04,40.824,-73.91089
Washington Ave & E 167 St,1945,8068.01,40.829896,-73.907618
Washington Ave & E 174 St,1287,8277.03,40.843079,-73.900216
Washington Ave & Greene Ave,15718,4419.03,40.6865,-73.965633
Washington Ave & Park Ave,19940,4724.03,40.696102,-73.96751
Washington Park,18812,4546.05,40.691782,-73.97373
Washington Pl & 6 Ave,50857,5838.09,40.732241,-74.000264
Washington Pl & Broadway,51840,5755.01,40.729039,-73.994046
Washington Square E,369,5755.09,40.73049393,-73.9957214
Washington St & Barrow St,25811,5847.08,40.731911,-74.008769
Washington St & Gansevoort St,60286,6039.06,40.739323,-74.008119
Water - Whitehall Plaza,3172,4962.04,40.70255,-74.012723
Water St & Gouverneur Ln,4231,4993.15,40.70469668,-74.00803417
Water St & Main St,6090,4936.14,40.703212,-73.990409
Waterbury St & Stagg St,8967,5099.02,40.71019,-73.93734
Waterloo Pl & Crotona Park East,1464,8216.02,40.839194,-73.888587
Watts St & Greenwich St,31028,5578.02,40.724055,-74.009659
Webb Ave & W 190 St,503,8624.01,40.8660052,-73.90425489
Webster Ave & E 166 St,1027,8052.01,40.828975,-73.911259
Webster Ave & Ford St,1932,8472.08,40.85556,-73.89615
Weeks Ave & E 175 St,1118,8340.05,40.846879,-73.907342
West Drive & Prospect Park West,46146,3651.04,40.661063,-73.979452
West End Ave & W 107 St,21672,7650.05,40.802117,-73.968181
West End Ave & W 60 St,60964,7059.08,40.77237,-73.99005
West End Ave & W 78 St,15290,7340.07,40.783786,-73.981687
West End Ave & W 94 St,23755,7524.09,40.794165,-73.974124
West Farms Rd & Boone Ave,990,8076.01,40.830025,-73.886312
West St & Chambers St,109861,5329.03,40.717548,-74.01322
West St & Liberty St,95516,5184.08,40.711444,-74.014847
West Thames St,46836,5114.06,40.708346,-74.017134
Westchester Ave & E 156 St,1953,7891.06,40.817802,-73.905203
Westchester Ave & Jackson Ave,4064,7853.01,40.816124,-73.908116
Westchester Ave & Longwood Ave,2898,7909.07,40.819701,-73.901311
Westchester Ave & Southern Blvd,3950,8004.03,40.824956,-73.891677
White St & Johnson Ave,2786,5099.03,40.707174,-73.93581
White St & Moore St,8921,4987.06,40.704508,-73.9351
Wilkins Ave & Crotona Park E,1402,8167.02,40.835302,-73.895133
William St & Pine St,34491,5065.12,40.707179,-74.008873
Willis Ave & Bruckner Blvd,3671,7691.05,40.805701,-73.925177
Willis Ave & E 137 St,5980,7726.02,40.808384,-73.923604
Willis Ave & E 141 St,3932,7759.08,40.81093,-73.921606
Willis Ave & E 143 St,2719,7798.02,40.812299,-73.92037
Willoughby Ave & Hall St,25496,4611.03,40.69196,-73.965369
Willoughby Ave & Myrtle Ave,14879,4759.02,40.69757,-73.93098
Willoughby Ave & Onderdonk Ave,3445,5115.05,40.7098,-73.91727
Willoughby Ave & Tompkins Ave,14189,4665.02,40.694254,-73.946269
Willoughby Ave & Walworth St,13203,4634.02,40.693317,-73.953819
Willoughby Ave & Wyckoff Ave,8538,5010.02,40.705614,-73.92153
Willoughby St & Ashland Pl,6468,4587.02,40.69178,-73.97877
Willoughby St & Fleet St,20865,4628.05,40.691965,-73.981301
Willow Ave & E 133 St,2664,7626.02,40.800933,-73.913863
Wilson Ave & Moffat St,4266,4507.07,40.68906,-73.90506
Wilson Ave & Troutman St,9621,4864.09,40.70166,-73.92754
Windsor Pl & 8 Ave,6467,3620.02,40.660906,-73.983074
Windsor Pl & Howard Pl,6917,3579.04,40.65949,-73.980139
Withers St & Kingsland Ave,6953,5362.08,40.71773,-73.94051
Wolcott St & Dwight St,2221,4054.02,40.675327,-74.01007
Woodward Ave & Harman St,3297,5074.08,40.70793,-73.91092
Wyckoff Av & Jefferson St,10851,5051.01,40.707165,-73.923711
Wyckoff Av & Stanhope St,13220,4931.05,40.703545,-73.917775
Wyckoff Ave & Gates Ave,10644,4847.03,40.699871,-73.911718
Wyckoff St & Nevins St,9614,4290.08,40.683426,-73.984275
Wythe Ave & Metropolitan Ave,56017,5348.02,40.716887,-73.963198
Yankee Ferry Terminal,11433,4440.02,40.687066,-74.016756
Grand Total,27660948,,,
