end_station_name,count,end_station_id,end_lat,end_lng
River Ave & E 153 St,4350,8005.08,40.82441,-73.92818
River Ave & McClellan St,2780,8111.07,40.83406,-73.92243
Riverside Blvd & W 67 St,51900,7183.03,40.77750703,-73.98888588
Riverside Dr & Broadway,395,8616.06,40.865364,-73.92791
Riverside Dr & W 104 St,28567,7623.13,40.8013434,-73.97114574
Riverside Dr & W 138 St,9727,7942.21,40.823168,-73.955857
Riverside Dr & W 145 St,7248,8018.04,40.827305,-73.951989
Riverside Dr & W 148 St,5618,8054.04,40.829114,-73.950426
Riverside Dr & W 153 St,7623,8108.02,40.832164,-73.949702
Riverside Dr & W 72 St,41732,7288.04,40.78057799,-73.98562431
Riverside Dr & W 78 St,22933,7340.06,40.78414472,-73.98362492
Riverside Dr & W 82 St,30265,7388.1,40.78720869,-73.98128127
Riverside Dr & W 91 St,24212,7524.16,40.793135,-73.977004
Riverview Park,13,JC057,40.7443187,-74.0439909
Rivington St & Chrystie St,43272,5453.01,40.72110063,-73.9919254
Rivington St & Ridge St,43484,5406.02,40.718502,-73.983299
Rockaway Ave & Bainbridge St,8437,4285.09,40.6832,-73.911666
Roebling St & N 4 St,25207,5267.09,40.71469,-73.95739
Rogers Ave & Sterling St,11665,3696.05,40.6630619,-73.9538746
Rogers Pl & E 165 St,586,7987.07,40.823926,-73.897366
Rogers Pl & E 165 St_old,14,7987.07,40.823926,-73.897366
Roosevelt Island Tramway,21367,6599.01,40.757284,-73.9536
Ryer Ave & E 182 St,531,8494.06,40.8558,-73.89956
S 3 St & Bedford Ave,40170,5235.05,40.71260486,-73.96264403
S 4 St & Rodney St,23785,5156.05,40.70934,-73.95608
S 4 St & Wythe Ave,60800,5204.05,40.71285887,-73.96590294
S 5 Pl & S 5 St,62215,5125.03,40.710451,-73.960876
S 5th St & Kent Ave (Domino Park Movie Shoot),5,S 5th St & Kent Ave (Domino Park Movie Shoot),40.712896,-73.968224
S Portland Ave & Hanson Pl,17573,4354.05,40.685396,-73.974315
Sands St & Jay St,12496,4821.03,40.700119,-73.9862
Sands St Gate,15510,4812.04,40.699569,-73.979827
Schermerhorn St & Bond St,32493,4479.08,40.688417,-73.984517
Schermerhorn St & Court St,18457,4565.04,40.69102926,-73.99183363
Scholes St & Manhattan Ave,26531,5108.01,40.70870368,-73.9448625
Seaman Ave & Beak St,3476,8650.11,40.867505,-73.926363
Seaman Ave & Isham St,3350,8665.02,40.869899,-73.920763
Sedgwick Ave & Hall of Fame Tce,62,8539.02,40.859532,-73.913303
Sedgwick Ave & W Burnside Ave,1241,8465.01,40.854947,-73.916661
Sedgwick Ave & W Tremont Ave,2348,8428.03,40.853157,-73.918214
Seneca Ave & Irvine St,802,7883.09,40.8187257,-73.88862491
Shakespeare Ave & W 169 St,2617,8198.05,40.839312,-73.922423
Sharon St & Olive St,12069,5323.05,40.715353,-73.93856
Sheridan Ave & E 168 St,1151,8160.03,40.835334,-73.9154
Sheridan Ave & E 172 St,1236,8229.04,40.840494,-73.911479
Sherman Ave & E 166 St,1846,8072.06,40.83130549,-73.91744792
Sherman Ave & Thayer St,3472,8583.02,40.863124,-73.926994
Shore Blvd & Astoria Park,6541,7271.01,40.77977,-73.923162
Sigourney St & Columbia St,6164,3940.04,40.67267243,-74.00879525
Sip Ave,3,JC056,40.7308971,-74.06391263
Smith St & 3 St,13037,4151.01,40.6787242,-73.99599099
Smith St & 9 St,13250,4077.04,40.674696,-73.997858
Soissons Landing,13948,4590.01,40.69231661,-74.01486576
Somers St & Broadway,1184,4203.04,40.67945,-73.90474
South St & Gouverneur Ln,39656,4953.04,40.70355377,-74.00670227
South St & Whitehall St,37971,4846.01,40.70122128,-74.01234218
South Waterfront Walkway - Sinatra Dr & 1 St,11,HB103,40.73698222,-74.02778059
Southern Blvd & Avenue St. John,2298,7767.06,40.812769,-73.901583
Southern Blvd & E 142 St,701,7719.13,40.80734744,-73.90809774
Southern Blvd & E 149 St,3087,7788.13,40.811892,-73.904192
Southern Blvd & E 172 St,1249,8129.02,40.834124,-73.88955
Southern Blvd & E 174 St,2985,8163.05,40.836733,-73.887931
Southern Blvd & E 175 St,3093,8196.02,40.839335,-73.886445
Southern Blvd & Tiffany St,1405,7867.04,40.818185,-73.894143
Southpoint Park,7675,6566.01,40.75370225,-73.95865202
Southwest Park - Jackson St & Observer Hwy,2,HB401,40.73755127,-74.04166371
Spring St & Hudson St,38428,5653.12,40.72583997,-74.0076533
Spruce St & Gold St,9917,5137.13,40.7103231,-74.0043228
Spruce St & Nassau St,29535,5137.1,40.71146364,-74.00552427
St Ann's Ave & Westchester Ave,2033,7835.1,40.815887,-73.911918
St James Pl & Oliver St,30804,5238.05,40.713079,-73.998512
St James Pl & Pearl St,15068,5167.06,40.711174,-74.000165
St Johns Pl & Washington Ave,17717,4001.09,40.6737236,-73.9631611
St Marks Pl & 1 Ave,50713,5626.13,40.72779126,-73.98564945
St Marks Pl & 2 Ave,73554,5669.1,40.7284186,-73.98713956
St Marks Pl & 4 Ave,8408,4249.1,40.68177811,-73.97988975
St Mary's St & Jackson Ave,2691,7737.06,40.808891,-73.91081
St Nicholas Ave & E 134 St,943,7837.3,40.816234,-73.948222
St Nicholas Ave & Manhattan Ave,31391,7723.01,40.809725,-73.953149
St Nicholas Ave & W 134 St,11003,7837.3,40.816234,-73.948222
St Nicholas Ave & W 137 St,7827,7898.03,40.818477,-73.947568
St Nicholas Ave & W 150 St,6058,8013.07,40.827212,-73.942722
St. Ann's Av & Bruckner Blvd,2461,7657.03,40.803399,-73.919763
St. Ann's Ave & E 144 St,2475,7755.03,40.811112,-73.914932
St. Nicholas Ave & W 126 St,31417,7756.1,40.811432,-73.951878
St. Nicholas Ave & W 155 St,3034,8085.05,40.830663,-73.941323
St. Nicholas Ave & W 157 St,2511,8085.09,40.832314,-73.94102
St. Nicholas Terrace & Convent Ave,3251,7937.15,40.821294,-73.947868
Stagg St & Morgan Ave,6761,5170.01,40.710681,-73.93372
Stagg St & Union Ave,28356,5117.05,40.70877084,-73.95095259
Stanhope St & Fairview Ave,4375,5146.03,40.70998,-73.91116
Stanton St & Chrystie St,47138,5523.02,40.72229346,-73.99147535
Stanton St & Mangin St,21881,5326.06,40.71782143,-73.97628939
Stanton St & Norfolk St,55400,5445.07,40.720747,-73.986274
State St & Smith St,19642,4565.06,40.689269,-73.989129
Station demo,35,SYS052,40.604017,-74.019709
Steinway St & 19 Ave,1421,7220.01,40.778089,-73.899558
Steinway St & 21 Ave,3803,7137.04,40.774798,-73.903787
Steinway St & 23 Ave,4295,7009.02,40.7713937,-73.9077436
Steinway St & 28 Ave,10889,6915.02,40.765625,-73.91367
Steinway St & Broadway,16887,6711.13,40.75905795,-73.91897544
Steinway St & Ditmars Blvd,2842,7074.01,40.772717,-73.906127
Stephen St & Seneca Ave,1070,4798.1,40.6988,-73.9007
Sterling Pl & 5 Ave,123,4208.01,40.67897007,-73.97855267
Sterling Pl & Bedford Ave,17972,3993.03,40.672695,-73.954131
Sterling St & Bedford Ave,10318,3665.06,40.6627059,-73.9569115
Stevens - River Ter & 6 St,4,HB602,40.74313283,-74.02698867
Stewart Ave & Johnson Ave,4004,5123.07,40.70869,-73.92587
Stockholm St & Wilson Ave,10783,4824.03,40.699304,-73.923044
Stuyvesant Walk & 1 Av Loop,4226,5854.1,40.73233978,-73.97898383
Suffolk St & Stanton St,45880,5445.02,40.72066442,-73.98517977
Sullivan Pl & Bedford Ave,3989,3736.04,40.6642406,-73.9574686
Sullivan Pl & Franklin Ave,17989,3704.08,40.66408,-73.960251
Sullivan St & Washington Sq,45626,5721.01,40.73047747,-73.99906065
Sunken Meadow Comfort Station,6009,7571.01,40.79558,-73.91906
Suydam St & Broadway,11368,4689.03,40.69544,-73.93223
Suydam St & Knickerbocker Ave,13964,4939.07,40.702013,-73.923769
Suydam St & St. Nicholas Ave,3382,5043.06,40.70636,-73.91945
Thompson St & Bleecker St,46167,5721.07,40.728401,-73.999688
Throop Ave & Myrtle Ave,8155,4697.01,40.69622937,-73.94371094
Tiebout Ave & E 184 St,894,8510.02,40.858498,-73.89637
Tiebout Ave & E Fordham Road,3091,8546.06,40.861915,-73.894831
Tinton Ave & E 165 St,2001,7991.01,40.824796,-73.90242
Tompkins Ave & Hopkins St,8460,4850.04,40.69957608,-73.94708417
Townsend Ave & E 175 St,1290,8323.05,40.84741,-73.911359
Underhill Ave & Lincoln Pl,16860,4042.08,40.6740123,-73.9671457
Underhill Ave & Pacific St,16372,4231.04,40.680484,-73.96468
Union Ave & E 169 St,1424,8064.03,40.82995,-73.898802
Union Ave & Jackson St,14306,5300.06,40.716075,-73.952029
Union Ave & N 12 St,32494,5411.07,40.71924,-73.95242
Union Ave & Wallabout St,9179,4818.03,40.70029511,-73.95032283
Union St,1,JC051,40.7182113,-74.0836394
Union St & 4 Ave,17026,4175.15,40.677274,-73.98282
Union St & Bedford Ave,9543,3879.04,40.6691783,-73.9554162
Union St & Nevins St,11328,4143.03,40.679098,-73.987655
University Ave & Brandt Pl,1584,8366.07,40.848354,-73.918389
University Ave & Macombs Rd,1409,8344.09,40.8496401,-73.9161206
University Ave & W 168 St,1259,8183.02,40.838706,-73.927034
University Ave & W Burnside Ave,752,8462.09,40.85501,-73.910751
University Pl & E 14 St,92772,5905.14,40.734814,-73.992085
University Pl & E 8 St,58020,5755.14,40.73143724,-73.99490342
Valentine Ave & E 183 St,991,8472.06,40.856987,-73.898237
Van Brunt St & Van Dyke St,9515,4095.1,40.67583294,-74.01472628
Van Brunt St & Wolcott St,10098,4095.03,40.6773429,-74.01275056
Van Buren St & Broadway,5597,4568.01,40.692,-73.92617
Van Sinderen Ave & Truxton St,5262,4161.01,40.6786,-73.90369
Van Vorst Park,5,JC035,40.71848892,-74.04772663
Vernon Blvd & 10 St,10322,6937.07,40.7671863,-73.9373554
Vernon Blvd & 30 Rd,9400,7003.03,40.770845,-73.934171
Vernon Blvd & 31 Ave,8728,7003.06,40.7692475,-73.9354504
Vernon Blvd & 41 Rd,7695,6514.08,40.7552433,-73.9485678
Vernon Blvd & 47 Rd,13115,6212.08,40.744907,-73.953457
Vernon Blvd & 50 Ave,25960,6170.02,40.74232744,-73.95411749
Verona Pl & Fulton St,11556,4124.04,40.680356,-73.947679
Vesey Pl & River Terrace,61928,5297.02,40.7153379,-74.01658354
Vesey St & Church St,15560,5216.06,40.71221958,-74.0104723
W 10 St & Washington St,28914,5847.06,40.73342399,-74.00851496
W 100 St & Broadway,39006,7580.01,40.7973721,-73.97041192
W 100 St & Manhattan Ave,33079,7538.14,40.795,-73.9645
W 104 St & Amsterdam Ave,19075,7610.13,40.79904139,-73.9664948
W 106 St & Amsterdam Ave,22468,7634.01,40.8008363,-73.96644925
W 106 St & Central Park West,33773,7606.01,40.7981856,-73.9605909
W 107 St & Columbus Ave,15975,7619.05,40.799757,-73.962113
W 11 St & 6 Ave,42566,5914.03,40.735324,-73.998004
W 110 St & Amsterdam Ave,27051,7646.04,40.802692,-73.96295
W 113 St & Broadway,22062,7713.01,40.805973,-73.964928
W 116 St & Amsterdam Ave,18581,7692.11,40.8067581,-73.9607082
W 116 St & Broadway,17804,7713.11,40.8082,-73.9641
W 120 St & Claremont Ave,11154,7745.07,40.8109494,-73.9634
W 129 St & Convent Ave,5696,7818.17,40.81439444,-73.95324737
W 13 St & 5 Ave,55076,5947.04,40.735445,-73.99431
W 13 St & 7 Ave,53164,6030.04,40.73781509,-73.99994661
W 133 St & 12 Ave,6720,7925.04,40.820003,-73.959089
W 135 St & Lenox Terrace Pl,8412,7832.04,40.813619,-73.939336
W 140 St & Riverside Dr,2712,7981.27,40.824013,-73.954743
W 144 St & Adam Clayton Powell Blvd,5850,7932.1,40.820877,-73.939249
W 145 St & Amsterdam Ave,7144,7997.08,40.825244,-73.947257
W 146 St & Broadway,8004,8018.09,40.826969,-73.949738
W 147 St & Adam Clayton Powell Blvd,6208,7971.07,40.82281,-73.937413
W 148 St & Amsterdam Ave,5555,8033.09,40.827075,-73.945909
W 15 St & 10 Ave,32485,6115.09,40.74275383,-74.00747359
W 15 St & 6 Ave,65967,5989.02,40.73804614,-73.99642959
W 15 St & 7 Ave,58301,6030.06,40.73935542,-73.99931783
W 155 St & Frederick Douglass Blvd,4691,8065.13,40.82923,-73.936996
W 159 St & Edgecombe Ave,1498,8119.05,40.833303,-73.939326
W 16 St & The High Line,52920,6233.05,40.74334935,-74.00681753
W 160 St & St. Nicholas Ave,4035,8138.07,40.834468,-73.939865
W 163 St & Edgecombe Ave,1777,8153.1,40.835798,-73.937496
W 163 St & Riverside Dr,2284,8210.01,40.839278,-73.945446
W 165 St & Fort Washington Ave,5313,8226.05,40.84004,-73.942939
W 167 St & St. Nicholas Ave,844,8206.05,40.840124,-73.93949
W 168th S & Fort Washington Ave,3919,8226.07,40.84210236,-73.94223958
W 169 St & Fort Washington Ave,6671,8282.13,40.8428422,-73.9421253
W 17 St & 8 Ave,42155,6148.02,40.74177603,-74.00149746
W 170 St & University Ave,2751,8254.01,40.84207,-73.926075
W 171 St & St. Nicholas Ave,3396,8262.07,40.842941,-73.938631
W 176 St & Montgomery Ave,627,8366.06,40.849629,-73.919205
W 18 St & 6 Ave,65443,6064.08,40.73971301,-73.99456405
W 18 St & 9 Ave,18873,6190.03,40.74353373,-74.00367558
W 180 St & Ft Washington Ave,6511,8358.03,40.849972,-73.938423
W 181 St & Riverside Dr,8909,8381.04,40.85168,-73.94186
W 186 St & St. Nicholas Ave,2111,8416.1,40.852253,-73.931308
W 190 St & Broadway,2738,8474.02,40.85648734,-73.93296987
W 190 St & St. Nicholas Ave,2744,8453.14,40.854788,-73.929513
W 192 St & University Ave,655,8639.01,40.866899,-73.901942
W 20 St & 10 Ave,69161,6306.01,40.745686,-74.005141
W 20 St & 7 Ave,65493,6182.02,40.74238787,-73.99726235
W 20 St & 8 Ave,57242,6224.05,40.74345335,-74.00004031
W 204 St & Nagle Ave,2152,8579.03,40.863211,-73.920827
W 204 St & Vermilyea Ave,2666,8632.07,40.866141,-73.922648
W 21 St & 6 Ave,129426,6140.05,40.74173969,-73.99415556
W 212 St & 10 Ave,868,8647.07,40.86765839,-73.91675726
W 218 St & Broadway,1930,8715.06,40.87139,-73.914318
W 218 St & Indian Rd,1679,8732.04,40.87305459,-73.91837195
W 22 St & 10 Ave,73173,6306.06,40.74691959,-74.00451887
W 22 St & 8 Ave,67713,6224.03,40.74475148,-73.99915362
W 225 St & Exterior St,2112,8711.02,40.873265,-73.906646
W 24 St & 7 Ave,78726,6257.03,40.74487634,-73.99529885
W 25 St & 6 Ave,61488,6215.04,40.74395411,-73.99144871
W 26 St & 10 Ave,43368,6382.05,40.74971775,-74.00295035
W 26 St & 8 Ave,67745,6297.02,40.747348,-73.997236
W 27 St & 7 Ave,68568,6247.06,40.746647,-73.993915
W 29 St & 9 Ave,46285,6416.06,40.7500727,-73.99839279
W 30 St & 10 Ave,79344,6459.07,40.752694,-74.002353
W 31 St & 7 Ave,68059,6331.01,40.749156,-73.9916
W 33 St & 7 Ave,67808,6407.07,40.75019995,-73.99093085
W 34 St & 11 Ave,78344,6578.01,40.755942,-74.002116
W 35 St & 9 Ave,34045,6569.09,40.754145,-73.996089
W 35 St & Dyer Ave,27942,6569.08,40.754692,-73.997402
W 36 St & 7 Ave,27801,6483.06,40.752149,-73.989539
W 36 St & 9 Ave,36627,6569.07,40.75462324,-73.99516761
W 37 St & 10 Ave,49203,6611.02,40.75660359,-73.9979009
W 37 St & 5 Ave,37830,6398.06,40.75038,-73.98339
W 4 St & 7 Ave S,81168,5880.02,40.73401143,-74.00293877
W 40 St & 5 Ave,15463,6474.02,40.752269,-73.982079
W 41 St & 8 Ave,77824,6602.03,40.75640548,-73.9900262
W 42 St & 6 Ave,60907,6517.08,40.75492,-73.98455
W 42 St & 8 Ave,48383,6602.05,40.7575699,-73.99098507
W 42 St & Dyer Ave,38032,6644.07,40.75898481,-73.99379969
W 43 St & 10 Ave,69763,6756.01,40.76009437,-73.99461843
W 44 St & 11 Ave,49194,6756.05,40.762009,-73.996975
W 44 St & 5 Ave,44505,6551.02,40.75500254,-73.98014437
W 45 St & 8 Ave,57458,6676.02,40.75929124,-73.98859651
W 46 St & 11 Ave,31976,6795.01,40.763414,-73.996674
W 47 St & 10 Ave,53317,6824.07,40.76269882,-73.99301222
W 47 St & 6 Ave,29271,6667.04,40.758397,-73.98255
W 48 St &  Rockefeller Plaza,513,6626.11,40.75776935,-73.9792943
W 48 St & Rockefeller Plaza,22959,6667.1,40.75793646,-73.97960275
W 49 St & 8 Ave,61949,6747.06,40.76227205,-73.98788205
W 50 St & 10 Ave,28647,6890.06,40.7647342,-73.9919436
W 50 St & 9 Ave,37866,6854.05,40.76360468,-73.98917958
W 51 St & 6 Ave,35580,6740.1,40.7606597,-73.98042047
W 51 St & Rockefeller Plaza,25223,6700.14,40.75969996,-73.97808194
W 52 St & 11 Ave,34579,6926.01,40.76727216,-73.99392888
W 52 St & 6 Ave,29251,6740.01,40.76132983,-73.97982001
W 53 St & 10 Ave,44896,6890.01,40.76669671,-73.99061728
W 54 St & 11 Ave,45883,6955.05,40.768333,-73.992573
W 54 St & 9 Ave,49083,6920.03,40.76584941,-73.98690506
W 55 St & 6 Ave,56970,6809.09,40.763189,-73.978434
W 56 St & 10 Ave,33057,6955.01,40.768254,-73.988639
W 59 St & 10 Ave,49677,7023.04,40.770513,-73.988038
W 63 St & Broadway,74042,7052.01,40.77163851,-73.98261428
W 64 St & Thelonious Monk Circle,40369,7123.04,40.77515953,-73.98918696
W 67 St & Broadway,43630,7116.04,40.774925,-73.982666
W 70 St & Amsterdam Ave,52723,7207.08,40.77748,-73.982886
W 74 St & Columbus Ave,21014,7230.1,40.7785669,-73.97754961
W 76 St & Columbus Ave,34533,7281.09,40.78018397,-73.97728533
W 78 St & Amsterdam Ave,9771,7311.1,40.78253586,-73.97908509
W 82 St & Central Park West,26152,7304.08,40.78275,-73.97137
W 84 St & Broadway,29076,7409.08,40.7867947,-73.977112
W 84 St & Columbus Ave,38122,7382.04,40.78499979,-73.97283406
W 87 St & Amsterdam Ave,27766,7458.03,40.78839,-73.9747
W 87 St & West End Ave,27257,7484.05,40.789622,-73.97757
W 89 St & Columbus Ave,31774,7432.09,40.7882213,-73.97041561
W 90 St & Amsterdam Ave,20843,7432.04,40.79017948,-73.97288918
W 92 St & Broadway,23106,7502.01,40.7921,-73.9739
W 95 St & Broadway,32305,7541.01,40.7937704,-73.971888
W Broadway & Spring St,40079,5569.06,40.724947,-74.001659
W Broadway & W Houston St,32183,5644.05,40.726378,-74.000472
W Burnside Ave & University Ave,1209,8425.01,40.853686,-73.912498
W Fordham Rd & Loring Pl N,1736,8590.01,40.86295,-73.90741
W Mosholu Pkwy S & Sedgwick Ave,1753,8841.03,40.88226,-73.88702
W Tremont Ave & Grand Ave,1008,8384.03,40.850036,-73.912785
W Tremont Ave & Montgomery Ave,1401,8407.03,40.851788,-73.916418
Wadsworth Ave & W 175 St,3951,8299.03,40.846052,-73.937648
Wadsworth Ave & W 179 St,6351,8336.02,40.848467,-73.936064
Wales Ave & E 147 St,1325,7751.05,40.811314,-73.907729
Wall St & South St,15614,4953.01,40.70437,-74.00637
Walnut Ave & E 136 St,1176,7639.06,40.801657,-73.909513
Walton Ave & E 153 St,2075,7945.07,40.822351,-73.926907
Walton Ave & E 168 St,2788,8179.03,40.83649,-73.918316
Walton Ave & E 171 St,2468,8249.1,40.840683,-73.915073
Walton Ave & E 183 St,1339,8514.05,40.858472,-73.90266
Wards Meadow Comfort Station,14869,7327.01,40.78294,-73.93077
Warren St,6,JC006,40.7211236,-74.03805095
Warren St & Court St,12584,4413.08,40.686371,-73.99383324
Warren St & Smith St,12126,4371.01,40.68542401,-73.99127774
Warren St & W Broadway,25024,5288.09,40.71473993,-74.00910627
Washington Ave & E 163 St,4307,7995.04,40.824,-73.91089
Washington Ave & E 167 St,1945,8068.01,40.829896,-73.907618
Washington Ave & E 174 St,1335,8277.03,40.843079,-73.900216
Washington Ave & Greene Ave,15698,4419.03,40.68650065,-73.96563307
Washington Ave & Park Ave,20721,4724.03,40.69610226,-73.96751037
Washington Park,18732,4546.05,40.691782,-73.97373
Washington Pl & 6 Ave,51435,5838.09,40.73224119,-74.00026394
Washington Pl & Broadway,52012,5755.01,40.72903917,-73.99404649
Washington Square E,418,5755.09,40.73049393,-73.9957214
Washington St,21,JC098,40.7242941,-74.0354826
Washington St & Barrow St,26342,5847.08,40.731911,-74.008769
Washington St & Gansevoort St,61022,6039.06,40.739323,-74.008119
Water - Whitehall Plaza,3209,4962.04,40.702551,-74.012723
Water St & Gouverneur Ln,4226,4993.15,40.70469668,-74.00803417
Water St & Main St,6178,4936.14,40.703212,-73.990409
Waterbury St & Stagg St,8987,5099.02,40.71019,-73.93734
Waterloo Pl & Crotona Park East,1489,8216.02,40.839194,-73.888587
Watts St & Greenwich St,31523,5578.02,40.724055,-74.00966
Webb Ave & W 190 St,438,8624.01,40.8660052,-73.90425489
Webster Ave & E 166 St,1031,8052.01,40.828975,-73.911259
Webster Ave & Ford St,1952,8472.08,40.85556,-73.89615
Weeks Ave & E 175 St,1047,8340.05,40.846879,-73.907342
West Drive & Prospect Park West,46194,3651.04,40.66106337,-73.97945255
West End Ave & W 107 St,21403,7650.05,40.802117,-73.968181
West End Ave & W 60 St,60764,7059.08,40.77237,-73.99005
West End Ave & W 78 St,14997,7340.07,40.783786,-73.981687
West End Ave & W 94 St,23466,7524.09,40.7941654,-73.974124
West Farms Rd & Boone Ave,1046,8076.01,40.830025,-73.886312
West St & Chambers St,110288,5329.03,40.71754834,-74.01322069
West St & Liberty St,95913,5184.08,40.711444,-74.014847
West Thames St,47088,5114.06,40.708347,-74.017134
Westchester Ave & E 156 St,1900,7891.06,40.817802,-73.905203
Westchester Ave & Jackson Ave,4034,7853.01,40.816124,-73.908116
Westchester Ave & Longwood Ave,2844,7909.07,40.819701,-73.901311
Westchester Ave & Southern Blvd,3854,8004.03,40.824956,-73.891677
White St & Johnson Ave,2890,5099.03,40.707174,-73.93581
White St & Moore St,9011,4987.06,40.704508,-73.9351
Wilkins Ave & Crotona Park E,1298,8167.02,40.835302,-73.895133
William St & Pine St,34440,5065.12,40.70717936,-74.00887308
Willis Ave & Bruckner Blvd,3590,7691.05,40.805701,-73.925177
Willis Ave & E 137 St,6009,7726.02,40.808384,-73.923604
Willis Ave & E 141 St,3955,7759.08,40.81093,-73.921606
Willis Ave & E 143 St,2706,7798.02,40.812299,-73.92037
Willoughby Ave & Hall St,23824,4611.03,40.69196035,-73.96536851
Willoughby Ave & Myrtle Ave,14830,4759.02,40.69757,-73.93098
Willoughby Ave & Onderdonk Ave,3397,5115.05,40.7098,-73.91727
Willoughby Ave & Tompkins Ave,14195,4665.02,40.69425403,-73.94626915
Willoughby Ave & Walworth St,13290,4634.02,40.69331716,-73.95381995
Willoughby Ave & Wyckoff Ave,8649,5010.02,40.705614,-73.92153
Willoughby St & Ashland Pl,6558,4587.02,40.69178,-73.97877
Willoughby St & Fleet St,20916,4628.05,40.69196566,-73.9813018
Willow Ave & 12 St,3,HB505,40.75186748,-74.03037697
Willow Ave & E 133 St,2718,7626.02,40.800933,-73.913863
Wilson Ave & Moffat St,4236,4507.07,40.68906,-73.90506
Wilson Ave & Troutman St,9272,4864.09,40.70166,-73.92754
Windsor Pl & 8 Ave,5789,3620.02,40.660906,-73.983074
Windsor Pl & Howard Pl,6096,3579.04,40.65949056,-73.9801392
Withers St & Kingsland Ave,6944,5362.08,40.71773,-73.94051
Wolcott St & Dwight St,2398,4054.02,40.6753274,-74.0100698
Woodward Ave & Harman St,3087,5074.08,40.70793,-73.91092
Wyckoff Av & Jefferson St,11147,5051.01,40.707165,-73.923711
Wyckoff Av & Stanhope St,13272,4931.05,40.703545,-73.917775
Wyckoff Ave & Gates Ave,10049,4847.03,40.69987141,-73.91171873
Wyckoff St & Nevins St,9883,4290.08,40.683426,-73.984275
Wythe Ave & Metropolitan Ave,57490,5348.02,40.716887,-73.963198
Yankee Ferry Terminal,11488,4440.02,40.6870658,-74.01675585
York St,1,JC096,40.71649,-74.04105
Grand Total,27565419,,,
