,startdate,starthour,demand,startdate,starthour,bicycle,moped,scooter,td_mean,td_median,distance_mean,distance_median
21944,11/11/2020,21,288,11/11/2020,21,8,7,273,692.5763889,430.5,1.089997141,0.67294501
21945,11/11/2020,22,213,11/11/2020,22,5,7,201,1286.779343,399,1.090786294,0.553020368
21946,11/11/2020,23,147,11/11/2020,23,2,2,143,709.0544218,458,0.776179882,0.505174786
21947,11/12/2020,0,162,11/12/2020,0,3,1,158,747.5061728,359.5,1.00411653,0.435581211
21948,11/12/2020,1,69,11/12/2020,1,4,1,64,497.3768116,362,0.80054847,0.40389128
21949,11/12/2020,2,48,11/12/2020,2,0,1,47,2154.854167,432,1.365560492,0.475348968
21950,11/12/2020,3,20,11/12/2020,3,0,0,20,760.95,431,0.451392688,0.387114258
21951,11/12/2020,4,24,11/12/2020,4,0,1,23,980.5833333,220,0.954988848,0.501446558
21952,11/12/2020,5,28,11/12/2020,5,0,1,27,1025.25,242.5,0.665114562,0.459504002
21953,11/12/2020,6,30,11/12/2020,6,0,0,30,295.9666667,207.5,0.605178317,0.478455824
21954,11/12/2020,7,51,11/12/2020,7,0,2,49,367.4509804,291,0.679739503,0.642497821
21955,11/12/2020,8,87,11/12/2020,8,2,4,81,395.2758621,275,0.871363739,0.489640506
21956,11/12/2020,9,98,11/12/2020,9,2,4,92,784.3673469,306,0.883765085,0.41165842
21957,11/12/2020,10,128,11/12/2020,10,8,5,115,651.1484375,375.5,0.974607649,0.56979739
21958,11/12/2020,11,196,11/12/2020,11,11,6,179,746.5306122,343.5,1.370276511,0.586885098
21959,11/12/2020,12,272,11/12/2020,12,9,18,245,1134.430147,478.5,1.334140177,0.691896831
21960,11/12/2020,13,257,11/12/2020,13,14,13,230,784.4513619,446,1.1867394,0.587195784
21961,11/12/2020,14,263,11/12/2020,14,17,8,238,780.8593156,416,1.272801017,0.682886949
21962,11/12/2020,15,293,11/12/2020,15,15,14,264,1041.09215,475,1.210320694,0.635662738
21963,11/12/2020,16,325,11/12/2020,16,11,6,308,779.6861538,407,0.994458355,0.618264344
21964,11/12/2020,17,352,11/12/2020,17,24,15,313,777.5227273,439.5,1.064867841,0.724208134
21965,11/12/2020,18,388,11/12/2020,18,24,16,348,700.5798969,439,1.195956681,0.684751062
21966,11/12/2020,19,351,11/12/2020,19,11,8,332,716.1737892,398,1.234168198,0.659274843
21967,11/12/2020,20,353,11/12/2020,20,11,7,335,641.203966,409,0.857961822,0.594652238
21968,11/12/2020,21,352,11/12/2020,21,11,3,338,669.6221591,431.5,1.270235751,0.657721415
21969,11/12/2020,22,364,11/12/2020,22,13,9,342,702.8763736,423,1.139193908,0.647158105
21970,11/12/2020,23,269,11/12/2020,23,6,6,257,765.5055762,491,1.068941734,0.768014803
21971,11/13/2020,0,218,11/13/2020,0,3,5,210,672.1009174,399,1.158351749,0.623545999
21972,11/13/2020,1,151,11/13/2020,1,0,6,145,969.6953642,648,1.196160786,0.733839387
21973,11/13/2020,2,111,11/13/2020,2,0,5,106,921.5765766,363,0.839479088,0.432474355
21974,11/13/2020,3,49,11/13/2020,3,3,2,44,1496.632653,394,1.071522283,0.749995038
21975,11/13/2020,4,31,11/13/2020,4,0,0,31,448.8709677,389,0.494255485,0.503310672
21976,11/13/2020,5,34,11/13/2020,5,0,1,33,1527.470588,194.5,0.91445988,0.409483621
21977,11/13/2020,6,43,11/13/2020,6,0,1,42,286.6046512,182,0.51057927,0.271539214
21978,11/13/2020,7,69,11/13/2020,7,3,2,64,493.9855072,315,0.807925067,0.388357
21979,11/13/2020,8,114,11/13/2020,8,6,5,103,567.9736842,313.5,0.851116575,0.454533033
21980,11/13/2020,9,119,11/13/2020,9,5,2,112,603.1932773,397,1.019555858,0.702770827
21981,11/13/2020,10,179,11/13/2020,10,8,2,169,593.9553073,395,0.95502708,0.610186518
21982,11/13/2020,11,252,11/13/2020,11,6,9,237,803.2222222,419,1.518502276,0.79224828
21983,11/13/2020,12,374,11/13/2020,12,10,8,356,784.5802139,488.5,1.135239993,0.606204175
21984,11/13/2020,13,330,11/13/2020,13,5,10,315,935.5515152,496,1.215468758,0.763354519
21985,11/13/2020,14,406,11/13/2020,14,17,8,381,922.3472906,480,1.350178399,0.683197634
21986,11/13/2020,15,389,11/13/2020,15,17,10,362,823.0257069,539,1.137024636,0.680401464
21987,11/13/2020,16,470,11/13/2020,16,43,17,410,820.9765957,500,1.178390819,0.757140807
21988,11/13/2020,17,593,11/13/2020,17,25,22,546,878.9123103,501,1.221857831,0.693450259
21989,11/13/2020,18,577,11/13/2020,18,34,9,534,752.0225303,513,1.14320778,0.723897448
21990,11/13/2020,19,597,11/13/2020,19,22,21,554,813.8358459,529,1.121347076,0.694693002
21991,11/13/2020,20,697,11/13/2020,20,23,9,665,780.7015782,467,1.038308601,0.611429261
21992,11/13/2020,21,666,11/13/2020,21,8,3,655,798.466967,482,1.08379546,0.559855451
21993,11/13/2020,22,814,11/13/2020,22,8,13,793,810.6351351,468.5,1.055567685,0.641565764
21994,11/13/2020,23,762,11/13/2020,23,11,6,745,772.2926509,457.5,0.908145425,0.548981455
21995,11/14/2020,0,581,11/14/2020,0,6,6,569,726.3562823,463,0.974746392,0.605215549
21996,11/14/2020,1,481,11/14/2020,1,10,5,466,759.8607069,426,1.14355683,0.576632474
21997,11/14/2020,2,371,11/14/2020,2,4,12,355,727.3827493,407,0.67848878,0.428124757
21998,11/14/2020,3,86,11/14/2020,3,1,1,84,643.3953488,441.5,0.755399523,0.380279174
21999,11/14/2020,4,68,11/14/2020,4,1,1,66,651.7205882,378,1.175935858,0.589059898
22000,11/14/2020,5,25,11/14/2020,5,1,0,24,435.64,215,0.697775003,0.21250895
22001,11/14/2020,6,25,11/14/2020,6,2,0,23,478.72,246,0.412590477,0.271539214
22002,11/14/2020,7,34,11/14/2020,7,1,1,32,448.4705882,276,0.748057822,0.492747362
22003,11/14/2020,8,96,11/14/2020,8,8,1,87,696.125,439,0.918645538,0.496786274
22004,11/14/2020,9,182,11/14/2020,9,20,2,160,714.9505495,387.5,0.911036017,0.585642356
22005,11/14/2020,10,329,11/14/2020,10,16,13,300,1082.902736,495,1.419366691,0.522573179
22006,11/14/2020,11,419,11/14/2020,11,37,10,372,916.0023866,520,1.065927443,0.662381699
22007,11/14/2020,12,575,11/14/2020,12,37,11,527,961.8191304,598,1.245948675,0.717062365
22008,11/14/2020,13,770,11/14/2020,13,51,21,698,1013.136364,566.5,1.355429278,0.704324255
22009,11/14/2020,14,844,11/14/2020,14,35,19,790,1057.954976,627,1.331019075,0.822384783
22010,11/14/2020,15,881,11/14/2020,15,40,19,822,1110.031782,674,1.483467668,0.773607144
22011,11/14/2020,16,996,11/14/2020,16,38,23,935,1101.413655,646,1.512642093,0.813996272
22012,11/14/2020,17,1030,11/14/2020,17,32,38,960,1039.471845,601.5,56.10928846,0.79504445
22013,11/14/2020,18,922,11/14/2020,18,31,28,863,906.308026,596,70.15689097,0.772985773
22014,11/14/2020,19,881,11/14/2020,19,24,17,840,824.7775255,539,1.135820378,0.687857918
22015,11/14/2020,20,1019,11/14/2020,20,39,17,963,855.6300294,484,15.14826401,0.660517586
22016,11/14/2020,21,1050,11/14/2020,21,23,14,1013,991.7580952,560,1.168900822,0.671702267
22017,11/14/2020,22,935,11/14/2020,22,23,10,902,762.2748663,508,16.1348888,0.599001837
22018,11/14/2020,23,867,11/14/2020,23,8,13,846,889.0322953,512,1.536008675,0.568554648
22019,11/15/2020,0,784,11/15/2020,0,5,6,773,770.9579082,438.5,1.246419004,0.54867077
22020,11/15/2020,1,572,11/15/2020,1,4,9,559,751.8496503,465.5,1.104201176,0.604904863
22021,11/15/2020,2,566,11/15/2020,2,14,9,543,916.8091873,547,0.787637313,0.487155021
22022,11/15/2020,3,159,11/15/2020,3,3,3,153,1004.943396,485,0.87289683,0.436823954
22023,11/15/2020,4,50,11/15/2020,4,0,0,50,492.5,368,0.757470132,0.51760221
22024,11/15/2020,5,30,11/15/2020,5,2,0,28,532.9333333,294,1.071992819,0.626652855
22025,11/15/2020,6,16,11/15/2020,6,2,0,14,318.25,237.5,0.486184128,0.392085227
22026,11/15/2020,7,22,11/15/2020,7,0,0,22,391.8636364,321,0.779634426,0.592477439
22027,11/15/2020,8,73,11/15/2020,8,1,2,70,845.2191781,383,0.920566133,0.742538584
22028,11/15/2020,9,185,11/15/2020,9,5,7,173,725.1513514,399,1.012071043,0.503310672
22029,11/15/2020,10,304,11/15/2020,10,18,0,286,859.1315789,479.5,2.51470148,0.681954892
22030,11/15/2020,11,466,11/15/2020,11,13,9,444,869.7446352,533,0.990413426,0.601798007
22031,11/15/2020,12,506,11/15/2020,12,24,11,471,883.715415,552.5,1.229334152,0.720425833
22032,11/15/2020,13,617,11/15/2020,13,26,19,572,913.1815235,554,1.166284157,0.627584912
22033,11/15/2020,14,714,11/15/2020,14,46,26,642,1089.662465,703,1.778808474,0.86494871
22034,11/15/2020,15,676,11/15/2020,15,35,19,622,950.8195266,609.5,1.290208198,0.72514019
22035,11/15/2020,16,690,11/15/2020,16,37,16,637,957.9927536,596,62.69313529,0.70401357
22036,11/15/2020,17,607,11/15/2020,17,17,13,577,1098.578254,541,1.15247987,0.65243976
22037,11/15/2020,18,421,11/15/2020,18,19,14,388,822.8266033,537,1.079495916,0.725761562
22038,11/15/2020,19,390,11/15/2020,19,4,5,381,939.5615385,475,1.007696882,0.648711533
22039,11/15/2020,20,338,11/15/2020,20,13,6,319,821.8224852,498.5,0.884499942,0.530340319
22040,11/15/2020,21,254,11/15/2020,21,2,7,245,835.2283465,476.5,1.290114913,0.690654089
22041,11/15/2020,22,203,11/15/2020,22,7,4,192,886.8817734,493,0.813383054,0.460436059
22042,11/15/2020,23,168,11/15/2020,23,5,7,156,575.172619,391.5,0.758063264,0.532204433
22043,11/16/2020,0,112,11/16/2020,0,3,0,109,839.8392857,403,0.798157399,0.507038899
22044,11/16/2020,1,70,11/16/2020,1,1,0,69,522.0428571,403.5,0.709960795,0.557680652
22045,11/16/2020,2,51,11/16/2020,2,1,2,48,588.8627451,311,0.557902147,0.305093259
22046,11/16/2020,3,14,11/16/2020,3,0,0,14,680.6428571,404,0.416673773,0.175226678
22047,11/16/2020,4,8,11/16/2020,4,0,0,8,367,261,0.496786274,0.565137106
22048,11/16/2020,5,19,11/16/2020,5,0,0,19,402.7368421,226,0.278962965,0.011806053
22049,11/16/2020,6,28,11/16/2020,6,1,0,27,251.1785714,182.5,0.319318221,0.232703514
22050,11/16/2020,7,50,11/16/2020,7,1,4,45,463.6,231,0.699840903,0.457329203
22051,11/16/2020,8,69,11/16/2020,8,2,2,65,361.4782609,213,0.766961552,0.154100058
22052,11/16/2020,9,83,11/16/2020,9,4,6,73,483.3012048,376,1.156367817,0.676051866
22053,11/16/2020,10,144,11/16/2020,10,8,6,130,768.375,381,0.986895589,0.507349585
22054,11/16/2020,11,195,11/16/2020,11,15,5,175,754.7692308,422,0.957484207,0.519466323
22055,11/16/2020,12,203,11/16/2020,12,14,9,180,686.6600985,410,1.042169425,0.620128458
22056,11/16/2020,13,222,11/16/2020,13,10,10,202,718.1666667,445,1.037255354,0.665488555
22057,11/16/2020,14,235,11/16/2020,14,15,11,209,904.4851064,430,1.079828595,0.562340936
22058,11/16/2020,15,230,11/16/2020,15,21,7,202,894.1130435,460,1.518483089,0.693760945
22059,11/16/2020,16,246,11/16/2020,16,18,8,220,795.5569106,413,1.086433884,0.61857503
22060,11/16/2020,17,275,11/16/2020,17,28,9,238,1046.349091,463,1.194799158,0.72415812
22061,11/16/2020,18,314,11/16/2020,18,21,8,285,822.3726115,491,1.154368838,0.602108693
22062,11/16/2020,19,265,11/16/2020,19,15,6,244,678.2415094,390,1.067693106,0.49212599
22063,11/16/2020,20,202,11/16/2020,20,10,6,186,715.7623762,406.5,0.923571711,0.586574413
22064,11/16/2020,21,159,11/16/2020,21,7,2,150,809.5660377,376,0.839034179,0.459193317
22065,11/16/2020,22,130,11/16/2020,22,2,2,126,555.4,373,0.691699582,0.452163018
22066,11/16/2020,23,69,11/16/2020,23,3,2,64,621.5942029,341,0.902296251,0.515738096
22067,11/17/2020,0,71,11/17/2020,0,0,1,70,866.056338,480,1.110486603,0.38338603
22068,11/17/2020,1,33,11/17/2020,1,1,0,32,354.1515152,237,0.441776094,0.183925875
22069,11/17/2020,2,20,11/17/2020,2,0,2,18,630.85,482.5,0.590178366,0.239849283
22070,11/17/2020,3,6,11/17/2020,3,0,0,6,357.1666667,342.5,0.37116573,0.113089558
22071,11/17/2020,4,7,11/17/2020,4,0,2,5,394.7142857,347,0.73739008,0.008699197
22072,11/17/2020,5,12,11/17/2020,5,0,1,11,808.1666667,219,1.422422239,0.011495367
22073,11/17/2020,6,31,11/17/2020,6,1,1,29,273.7096774,208,0.357849679,0.016155651
22074,11/17/2020,7,52,11/17/2020,7,4,1,47,426.3653846,237,0.738643065,0.553952425
22075,11/17/2020,8,71,11/17/2020,8,7,3,61,523.8028169,340,0.87379214,0.563583678
22076,11/17/2020,9,95,11/17/2020,9,5,2,88,361.2526316,243,0.714332753,0.39892031
22077,11/17/2020,10,119,11/17/2020,10,3,8,108,753.0756303,354,1.150845429,0.548049398
22078,11/17/2020,11,142,11/17/2020,11,15,4,123,590.7816901,303,0.948986563,0.598380466
22079,11/17/2020,12,234,11/17/2020,12,12,12,210,912.965812,422,1.108155619,0.540282258
22080,11/17/2020,13,216,11/17/2020,13,21,11,184,812.5694444,417,1.153350289,0.637837537
22081,11/17/2020,14,202,11/17/2020,14,13,12,177,849.7722772,441.5,1.36214665,0.576321788
22082,11/17/2020,15,202,11/17/2020,15,14,3,185,604.5643564,354.5,0.920337356,0.571661504
22083,11/17/2020,16,226,11/17/2020,16,18,13,195,675.7743363,363,1.129452347,0.605526234
22084,11/17/2020,17,271,11/17/2020,17,17,12,242,734.9372694,444,1.188122931,0.618264344
22085,11/17/2020,18,224,11/17/2020,18,11,10,203,600.2321429,393,0.951616697,0.584710299
22086,11/17/2020,19,250,11/17/2020,19,11,8,231,697.808,372,1.09988212,0.596516352
22087,11/17/2020,20,237,11/17/2020,20,14,5,218,813.0421941,446,0.978102234,0.516980838
22088,11/17/2020,21,196,11/17/2020,21,8,5,183,741.5918367,389,0.968817209,0.647158105
22089,11/17/2020,22,150,11/17/2020,22,7,3,140,558.0666667,348.5,0.748285023,0.454533033
22090,11/17/2020,23,104,11/17/2020,23,4,4,96,629.1057692,409.5,1.160776028,0.743470641
22091,11/18/2020,0,74,11/18/2020,0,2,3,69,618.3783784,259.5,0.694282733,0.287073494
22092,11/18/2020,1,43,11/18/2020,1,3,0,40,808.6744186,315,0.571090629,0.272160586
22093,11/18/2020,2,27,11/18/2020,2,3,3,21,813.7777778,301,0.787369365,0.562340936
22094,11/18/2020,3,9,11/18/2020,3,0,1,8,1609.111111,1148,0.945312719,0.680401464
22095,11/18/2020,4,4,11/18/2020,4,1,0,3,313,265.5,0.896638642,0.830773294
22096,11/18/2020,5,14,11/18/2020,5,0,1,13,429.5714286,204.5,0.437312174,0.188275474
22097,11/18/2020,6,28,11/18/2020,6,1,1,26,480.5,193,0.812984999,0.434649154
22098,11/18/2020,7,43,11/18/2020,7,2,1,40,719.5116279,295,0.761858893,0.12924521
22099,11/18/2020,8,67,11/18/2020,8,9,1,57,476.6268657,348,0.703050859,0.475348968
22100,11/18/2020,9,80,11/18/2020,9,12,5,63,901.825,304,1.073447672,0.519155638
22101,11/18/2020,10,106,11/18/2020,10,8,2,96,607.6320755,333.5,1.053054757,0.580834398
22102,11/18/2020,11,159,11/18/2020,11,7,11,141,695.7169811,364,1.05133467,0.575389731
22103,11/18/2020,12,195,11/18/2020,12,12,9,174,843.1794872,346,1.038421262,0.50206793
22104,11/18/2020,13,200,11/18/2020,13,10,8,182,821.995,419.5,1.106774219,0.59030264
22105,11/18/2020,14,236,11/18/2020,14,17,8,211,834.4237288,423.5,1.199716188,0.68630449
22106,11/18/2020,15,219,11/18/2020,15,17,11,191,598.543379,359,1.931893102,0.57973933
22107,11/18/2020,16,236,11/18/2020,16,12,8,216,866.6949153,450.5,1.32526444,0.831394666
22108,11/18/2020,17,267,11/18/2020,17,13,10,244,677.7715356,417,0.951084147,0.60583692
22109,11/18/2020,18,259,11/18/2020,18,10,14,235,737.8108108,440,1.379458633,0.661760328
22110,11/18/2020,19,229,11/18/2020,19,7,14,208,881.0742358,416,1.156093867,0.551777626
22111,11/18/2020,20,215,11/18/2020,20,10,3,202,849.5302326,474,1.303351198,0.828909181
22112,11/18/2020,21,204,11/18/2020,21,8,9,187,662.745098,422,1.207125665,0.664245813
22113,11/18/2020,22,177,11/18/2020,22,7,3,167,878.0282486,407,1.754928189,0.746888182
22114,11/18/2020,23,132,11/18/2020,23,4,7,121,782.9621212,436.5,0.949571777,0.429678185
22115,11/19/2020,0,84,11/19/2020,0,4,3,77,636.3095238,373.5,0.856088771,0.387703329
22116,11/19/2020,1,55,11/19/2020,1,2,2,51,481.1090909,317,0.813675975,0.651818389
22117,11/19/2020,2,33,11/19/2020,2,0,3,30,907.3333333,257,0.911880359,0.27464607
22118,11/19/2020,3,13,11/19/2020,3,2,0,11,956.3076923,243,0.76159105,0.57079508
22119,11/19/2020,4,5,11/19/2020,4,0,0,5,454.8,380,0.453103879,0
22120,11/19/2020,5,18,11/19/2020,5,0,0,18,364.5,193.5,0.367283396,0
22121,11/19/2020,6,40,11/19/2020,6,1,0,39,267.975,207,0.584244271,0.406998136
22122,11/19/2020,7,44,11/19/2020,7,0,2,42,297,279,0.496673298,0.281481154
22123,11/19/2020,8,71,11/19/2020,8,2,4,65,375.2816901,245,0.821671519,0.625099427
22124,11/19/2020,9,77,11/19/2020,9,7,4,66,611.8831169,313,1.181194372,0.578496587
22125,11/19/2020,10,98,11/19/2020,10,1,6,91,1594.795918,365.5,1.03989397,0.456086461
22126,11/19/2020,11,161,11/19/2020,11,8,6,147,598.4720497,375,0.983217309,0.518223581
22127,11/19/2020,12,180,11/19/2020,12,10,8,162,845.1944444,376,1.044932832,0.570729447
22128,11/19/2020,13,183,11/19/2020,13,12,9,162,699.2295082,423,1.17613744,0.656167987
22129,11/19/2020,14,237,11/19/2020,14,20,13,204,747.9409283,443,1.32660747,0.658653472
22130,11/19/2020,15,228,11/19/2020,15,15,11,202,810.0482456,417,1.20629287,0.56700122
22131,11/19/2020,16,254,11/19/2020,16,21,12,221,567.1811024,398,0.991026657,0.646847419
22132,11/19/2020,17,275,11/19/2020,17,15,13,247,755.1563636,458,1.156096974,0.702149456
22133,11/19/2020,18,309,11/19/2020,18,7,12,290,577.2847896,396,463.0067956,0.629449026
22134,11/19/2020,19,306,11/19/2020,19,14,9,283,594.6143791,385.5,1.000593443,0.729367583
22135,11/19/2020,20,235,11/19/2020,20,9,2,224,729.1361702,438,0.987766734,0.648090162
22136,11/19/2020,21,277,11/19/2020,21,11,7,259,814.2815884,415,1.26324285,0.766772061
22137,11/19/2020,22,233,11/19/2020,22,5,9,219,653.1888412,393,1.065461061,0.65243976
22138,11/19/2020,23,216,11/19/2020,23,3,1,212,674.837963,385.5,0.750077428,0.480319938
22139,11/20/2020,0,176,11/20/2020,0,5,4,167,540.4602273,379,53.71493523,0.480630623
22140,11/20/2020,1,138,11/20/2020,1,2,0,136,585.0217391,276,0.66130934,0.419114874
22141,11/20/2020,2,112,11/20/2020,2,2,2,108,793.1517857,522,8.269715079,0.570729447
22142,11/20/2020,3,37,11/20/2020,3,1,0,36,541.3243243,309,0.591092372,0.230528715
22143,11/20/2020,4,25,11/20/2020,4,0,0,25,435.84,299,0.409146736,0.46105743
22144,11/20/2020,5,37,11/20/2020,5,2,0,35,367.6486486,261,0.468379534,0.190760958
22145,11/20/2020,6,34,11/20/2020,6,2,1,31,442.2058824,199,1.079778665,0.521330437
22146,11/20/2020,7,65,11/20/2020,7,1,3,61,682.3692308,314,1.154028321,0.56420505
22147,11/20/2020,8,73,11/20/2020,8,2,3,68,365.8356164,293,0.784984719,0.451736862
22148,11/20/2020,9,106,11/20/2020,9,5,2,99,615.745283,352.5,0.897687791,0.558612709
22149,11/20/2020,10,125,11/20/2020,10,10,4,111,770.808,321,1.047472748,0.532515118
22150,11/20/2020,11,202,11/20/2020,11,12,5,185,896.1633663,390,1.117130527,0.505448601
22151,11/20/2020,12,297,11/20/2020,12,15,10,272,1066.515152,435,1.419085618,0.664849192
22152,11/20/2020,13,261,11/20/2020,13,13,10,238,814.1226054,504,1.331084518,0.855006771
22153,11/20/2020,14,358,11/20/2020,14,9,20,329,871.3826816,447.5,1.25055844,0.684129691
22154,11/20/2020,15,362,11/20/2020,15,17,17,328,847.2624309,531.5,1.385299843,0.678848036
22155,11/20/2020,16,452,11/20/2020,16,24,16,412,866.2964602,501.5,1.160999613,0.73508213
22156,11/20/2020,17,529,11/20/2020,17,23,27,479,791.952741,505,1.163960874,0.668816656
22157,11/20/2020,18,421,11/20/2020,18,6,25,390,786.0570071,482,1.186109553,0.70960591
22158,11/20/2020,19,485,11/20/2020,19,9,16,460,900.5958763,502,1.316026082,0.829530552
22159,11/20/2020,20,472,11/20/2020,20,12,26,434,856.9470339,492.5,1.353443905,0.698731914
22160,11/20/2020,21,589,11/20/2020,21,8,8,573,910.4499151,527,1.167101028,0.702782214
22161,11/20/2020,22,668,11/20/2020,22,18,16,634,867.6017964,511,1.195283797,0.650575646
22162,11/20/2020,23,589,11/20/2020,23,8,6,575,755.2105263,460,1.110923973,0.591545382
22163,11/21/2020,0,556,11/21/2020,0,3,6,547,745.8938849,453,1.287171058,0.706499054
22164,11/21/2020,1,382,11/21/2020,1,9,2,371,766.6963351,468,49.8300981,0.670459525
22165,11/21/2020,2,327,11/21/2020,2,7,3,317,727.293578,513,0.851830191,0.454843718
22166,11/21/2020,3,85,11/21/2020,3,0,0,85,716.4470588,334,0.727720336,0.41942556
22167,11/21/2020,4,44,11/21/2020,4,0,1,43,641.0909091,349.5,0.465256931,0.153168001
22168,11/21/2020,5,29,11/21/2020,5,0,1,28,566.137931,311,0.506815918,0.072079059
22169,11/21/2020,6,22,11/21/2020,6,0,0,22,486.7272727,222.5,0.425614829,0.116817786
22170,11/21/2020,7,32,11/21/2020,7,1,0,31,476.875,277.5,1.177270559,0.530651005
22171,11/21/2020,8,81,11/21/2020,8,8,3,70,1007.481481,476,2.548809784,0.644361934
22172,11/21/2020,9,156,11/21/2020,9,7,6,143,770.0384615,394.5,1.074097875,0.641565764
22173,11/21/2020,10,277,11/21/2020,10,20,9,248,1023.361011,597,1.379419588,0.614536117
22174,11/21/2020,11,379,11/21/2020,11,9,13,357,851.7757256,546,1.056257752,0.608943776
22175,11/21/2020,12,492,11/21/2020,12,23,13,456,1043.392276,584.5,1.489263701,0.745334754
22176,11/21/2020,13,574,11/21/2020,13,31,13,530,1044.702091,687,1.397253784,0.856560199
22177,11/21/2020,14,687,11/21/2020,14,59,17,611,1016.988355,645,1.210787351,0.72514019
22178,11/21/2020,15,782,11/21/2020,15,37,35,710,1190.418159,713.5,1.511816822,0.874579964
22179,11/21/2020,16,799,11/21/2020,16,37,21,741,1102.453066,695,19.076953,0.92149349
22180,11/21/2020,17,796,11/21/2020,17,33,16,747,976.8655779,567,1.310825411,0.721411963
22181,11/21/2020,18,697,11/21/2020,18,22,24,651,1069.791966,626,1.38990304,0.815860386
22182,11/21/2020,19,684,11/21/2020,19,12,11,661,845.5891813,569,1.229013432,0.699353286
22183,11/21/2020,20,742,11/21/2020,20,17,9,716,886.5229111,485.5,1.25955699,0.615778859
22184,11/21/2020,21,796,11/21/2020,21,28,14,754,862.0577889,473,1.116974513,0.618264344
22185,11/21/2020,22,754,11/21/2020,22,10,16,728,974.8859416,521.5,1.24867682,0.665799241
22186,11/21/2020,23,695,11/21/2020,23,17,11,667,887.4057554,469,12.60056637,0.626963541
22187,11/22/2020,0,662,11/22/2020,0,2,5,655,770.5725076,452,1.236841897,0.57097932
22188,11/22/2020,1,450,11/22/2020,1,4,6,440,871.9066667,435,1.515285051,0.481251994
22189,11/22/2020,2,364,11/22/2020,2,2,4,358,834.5164835,557,0.969678844,0.535000603
22190,11/22/2020,3,97,11/22/2020,3,3,0,94,815.2061856,417,0.709104348,0.309114368
22191,11/22/2020,4,37,11/22/2020,4,2,2,33,857.6216216,400,1.070484377,0.584088928
22192,11/22/2020,5,27,11/22/2020,5,1,0,26,487.2592593,284,0.947020953,0.586574413
22193,11/22/2020,6,25,11/22/2020,6,1,0,24,560.16,409,0.810118916,0.429367499
22194,11/22/2020,7,38,11/22/2020,7,1,2,35,1867.973684,381,1.203634403,0.53096169
22195,11/22/2020,8,64,11/22/2020,8,3,4,57,703.9375,470.5,1.208526468,0.567311906
22196,11/22/2020,9,144,11/22/2020,9,8,5,131,849.9930556,450.5,1.041044268,0.514495354
22197,11/22/2020,10,237,11/22/2020,10,14,10,213,1080.472574,705,1.865705675,0.927707202
22198,11/22/2020,11,350,11/22/2020,11,15,9,326,1210.845714,561.5,1.554266741,0.83605495
22199,11/22/2020,12,551,11/22/2020,12,28,22,501,1370.430127,644,1.441918486,0.772985773
22200,11/22/2020,13,574,11/22/2020,13,20,14,540,1027.850174,641.5,1.488014991,0.78727731
22201,11/22/2020,14,577,11/22/2020,14,36,25,516,967.1975737,576,1.384835067,0.804675704
22202,11/22/2020,15,651,11/22/2020,15,22,17,612,1012.536098,639,1.305505649,0.73508213
22203,11/22/2020,16,630,11/22/2020,16,47,20,563,935.2111111,555.5,1.3843899,0.659897251
22204,11/22/2020,17,481,11/22/2020,17,26,15,440,1157.409563,490,1.311478858,0.723897448
22205,11/22/2020,18,413,11/22/2020,18,12,13,388,861.496368,548,1.222896272,0.682886949
22206,11/22/2020,19,396,11/22/2020,19,18,10,368,771.0353535,429,1.063464867,0.485912278
22207,11/22/2020,20,360,11/22/2020,20,11,7,342,929.7138889,497.5,1.626751997,0.645604677
22208,11/22/2020,21,326,11/22/2020,21,6,6,314,965.8711656,481.5,1.252911259,0.650015769
22209,11/22/2020,22,271,11/22/2020,22,10,5,256,805.0184502,427,1.026773438,0.639699469
22210,11/22/2020,23,190,11/22/2020,23,4,1,185,917.1947368,490.5,1.065583551,0.426882014
22211,11/23/2020,0,81,11/23/2020,0,4,1,76,736.345679,388,0.903788471,0.560476822
22212,11/23/2020,1,51,11/23/2020,1,1,1,49,867.745098,465,0.91683625,0.360395296
22213,11/23/2020,2,28,11/23/2020,2,1,1,26,593.3928571,394,0.923356585,0.477523767
22214,11/23/2020,3,18,11/23/2020,3,0,0,18,883,259.5,0.811684053,0.047534897
22215,11/23/2020,4,13,11/23/2020,4,0,0,13,798.6153846,195,0.882394902,0.482184051
22216,11/23/2020,5,11,11/23/2020,5,0,0,11,832.0909091,231,0.587534714,0.047224211
22217,11/23/2020,6,24,11/23/2020,6,0,0,24,340,228,0.674679671,0.102836934
22218,11/23/2020,7,43,11/23/2020,7,1,1,41,657.8139535,256,0.851813212,0.547428027
22219,11/23/2020,8,88,11/23/2020,8,2,2,84,435.25,256,2.804969781,0.262218646
22220,11/23/2020,9,95,11/23/2020,9,7,1,87,528.7894737,315,0.816985317,0.283345267
22221,11/23/2020,10,157,11/23/2020,10,12,9,136,915.4904459,404,1.081181337,0.562962307
22222,11/23/2020,11,195,11/23/2020,11,6,7,182,1136.174359,436,1.098899501,0.573525618
22223,11/23/2020,12,242,11/23/2020,12,8,6,228,893.6239669,378.5,1.062151447,0.501135873
22224,11/23/2020,13,281,11/23/2020,13,17,8,256,1066.270463,618,1.385775064,0.810268045
22225,11/23/2020,14,378,11/23/2020,14,17,6,355,786.7671958,471.5,1.103006138,0.637216166
22226,11/23/2020,15,356,11/23/2020,15,19,17,320,1048.91573,480,1.486868302,0.604594178
